id,name,category,latitude,longitude,address,district,island
osm-node/5322136280,"Dart Family Park",activity,19.289018,-81.372041,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/55479004,"Water Cay Park",activity,19.365827,-81.259566,"Rum Point, Grand Cayman, Cayman Islands",Rum Point,Grand Cayman
osm-way/488091028,"Cayman Brac Community Park",activity,19.711199,-79.821158,"West Side Road, West End",Cayman Brac,Cayman Brac
osm-way/1025333879,"Spot Bay Community Park",activity,19.708419,-79.821886,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1025370057,"Christopher Columbus Park",activity,19.709564,-79.819085,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1351039701,"Quincentennial Park",activity,19.663507,-80.060679,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-relation/9051147,"Barker's National Park",activity,19.387895,-81.371171,"Conch Point Road, West Bay",Grand Cayman,Grand Cayman
osm-relation/18555790,"Preston Bay Iguana and Turtle Nesting Reserve",activity,19.658663,-80.103607,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Little Cayman
osm-node/9451493566,"Health Clinic",medical,19.665384,-80.058751,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/371815677,"Medical Clinic",medical,19.287388,-81.374364,"Smith Road, George Town",George Town,Grand Cayman
osm-way/373166348,"Sunrise Cottage",medical,19.302669,-81.098295,"Austin Conolly Road",East End,Grand Cayman
osm-node/3761057586,"Cayman Dental Services",medical,19.284609,-81.37195,"North Sound Road, George Town",George Town,Grand Cayman
osm-node/4939266023,"First Caribbean International Bank",financial,19.288587,-81.374741,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/5225622129,"First Caribbean",financial,19.338481,-81.390948,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-node/5746008737,"Scotiabank",financial,19.284108,-81.37565,"18, Forum Lane, Camana Bay",George Town,Grand Cayman
osm-node/775752506,"Morgan's Harbour Private Dock",transport,19.37524,-81.408688,"Batabano Road, West Bay",West Bay,Grand Cayman
osm-node/5105752271,"Rubis Gas Station",transport,19.711797,-79.820115,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/12499250530,"Village Square Self Serve",transport,19.662996,-80.061706,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/62184783,"Long Term Airport Parking",transport,19.285546,-81.375098,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/62184800,"Short Term Airport Parking",transport,19.288145,-81.375325,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/171507166,"Pickadilly Parking Garage",transport,19.288752,-81.373032,"Elgin Avenue, George Town",George Town,Grand Cayman
osm-way/217612604,"Solaris Parking Garage",transport,19.287625,-81.375491,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/374334504,"Botanical Parking",transport,19.347651,-81.201208,"North Side, Grand Cayman, Cayman Islands",North Side,Grand Cayman
osm-way/171462747,"Foster's Express IGA",shopping,19.307106,-81.100852,"2206, Austin Conolly Road",East End,Grand Cayman
osm-node/10032114819,"Mini Mart",shopping,19.337889,-81.391898,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/368981208,"Joe and Ima's Wayside Store",shopping,19.375609,-81.408011,"Finch Drive, Boatswain",West Bay,Grand Cayman
osm-way/369029939,"Caribbean Bakery & Grocery",shopping,19.376106,-81.411336,"Church Street, West Bay",West Bay,Grand Cayman
osm-way/370672072,"Food Mart",shopping,19.286211,-81.375123,"Smith Road, George Town",George Town,Grand Cayman
osm-way/371843182,"Mini-Mart",shopping,19.28509,-81.372298,"Smith Road, George Town",George Town,Grand Cayman
osm-way/371966710,"Eastern Avenue Convenience Store",shopping,19.286474,-81.372971,"Eastern Avenue, George Town",George Town,Grand Cayman
osm-way/373853640,"Tigermarket",shopping,19.285477,-81.372908,"West Bay Road, West Bay",George Town,Grand Cayman
osm-way/374041386,"Rubis Food Mart",shopping,19.271929,-81.297606,"Shamrock Road, Savannah",Grand Cayman,Grand Cayman
osm-way/374307723,"Water Boyz",shopping,19.347797,-81.197715,"Frank Sound Road, Old Man Bay",North Side,Grand Cayman
osm-node/3773731580,"Cayman Duty Free",shopping,19.284525,-81.373551,"Harbour Drive, George Town",George Town,Grand Cayman
osm-node/3773919726,"Diamonds International",shopping,19.288904,-81.373306,"Harbour Drive, George Town",George Town,Grand Cayman
osm-node/4904215585,"Island Treasures",shopping,19.287782,-81.373727,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/5225582159,"Island Jewellers",shopping,19.285349,-81.37443,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/801360084,"Creek Post Office",services,19.711437,-79.822266,"Creek Road, Creek",Cayman Brac,Cayman Brac
osm-node/3768261267,"Mail Boxes Etc.",services,19.286619,-81.376186,"10, Market Street, Camana Bay, KY1-9006",George Town,Grand Cayman
osm-node/12557249501,"GGeorge Town Police Station",services,19.2866,-81.3744,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/369203057,"West Bay Police Station",services,19.374434,-81.410136,"Church Street, West Bay",West Bay,Grand Cayman
osm-way/373717147,"Royal Cayman Islands Police Service",services,19.350513,-81.212256,"Hutland Road",Grand Cayman,Grand Cayman
osm-way/376015929,"Royal Cayman Island Police",services,19.667434,-80.062233,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/361825308,"Department of Motor Vehicles",services,19.282198,-81.349245,"990, Crewe Road",Grand Cayman,Grand Cayman
osm-way/371889413,"Passport Office",services,19.288737,-81.374787,"Humber Lane, George Town",George Town,Grand Cayman
osm-way/1025321026,"Government Administration Building",services,19.711488,-79.8181,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/3763440403,"West Side Beauty & Barber Salon",wellness,19.375953,-81.40801,"Church Street, West Bay",West Bay,Grand Cayman
osm-node/5109681367,"Get Nailed & More",wellness,19.342091,-81.391277,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/370672068,"Dee's Beauty Salon",wellness,19.284751,-81.371907,"Crewe Road, George Town",George Town,Grand Cayman
osm-way/371815678,"DEJON Beauty Salon",wellness,19.287796,-81.37528,"Smith Road, George Town",George Town,Grand Cayman
osm-node/3768261257,"Anytime Fitness",wellness,19.286522,-81.374742,"Market Street, Camana Bay",George Town,Grand Cayman
osm-way/62225857,"Ed Bush Sports Complex",wellness,19.376106,-81.410042,"Birch Tree Hill Road, West Bay",West Bay,Grand Cayman
osm-way/492550316,"Haig Bodden Stadium",wellness,19.286234,-81.251627,"Bodden Town, Grand Cayman, Cayman Islands",Bodden Town,Grand Cayman
osm-way/1025370105,"Cayman Brac Sports Complex",wellness,19.708122,-79.82025,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/5105831740,"Hillside Chapel",religious,19.711857,-79.819764,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/372220605,"St Albans Anglican",religious,19.28646,-81.373368,"Shedden Road, George Town",George Town,Grand Cayman
osm-way/372263156,"New Testament Church of God",religious,19.285642,-81.372086,"Bronze Road, George Town",George Town,Grand Cayman
osm-way/373111041,"Church of Christ",religious,19.30517,-81.100134,"Austin Conolly Road",East End,Grand Cayman
osm-way/608135801,"Little Cayman Church",religious,19.66433,-80.058864,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/1025320597,"Seventh Day Adventist Church",religious,19.709452,-79.819721,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1025320725,"Fellowship Baptist",religious,19.711025,-79.81962,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1025320763,"Church of God Holiness",religious,19.7091,-79.822329,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1025321068,"Stake's Bay Baptist Church",religious,19.711086,-79.820818,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1025333901,"Church of God (Holiness)",religious,19.711455,-79.818523,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1025333916,"Bethel Baptist Church",religious,19.708724,-79.81833,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/311368557,"Cayman Brac High School",education,19.709251,-79.817957,"West Side Road, Stake Bay",Cayman Brac,Cayman Brac
serp-ChIJUVyDOA5iL48RHgcfZgdG2JQ-v9yf9ylyy,"Cayman Kai Public Beach",beach,19.369,-81.2665,"Rum Point Dr, Rum Point, Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJbZuRBYh9L48RvicTcixlbZE-24905yyz6,"Cemetery Beach",beach,19.3655,-81.3951,"West Bay, Cayman Islands",West Bay,Grand Cayman
serp-ChIJ2-beWBJiL48R4drvWk1AnyU-4ddz4260u,"Rum Point Beach",beach,19.3728,-81.2714,"Cayman Islands",Grand Cayman,Grand Cayman
serp-ChIJQV4zdIt9L48RzbGALRtZyBw-mtjvaarbm,"West Bay Beach",beach,19.37,-81.403,"West Bay, Cayman Islands",West Bay,Grand Cayman
serp-ChIJv_qAc4SGJY8RiBnPj-cgdnA-soj2zt0wi,"Smith's Barcadere",beach,19.285223,-81.376845,"S Church St, George Town, Cayman Islands",George Town,Grand Cayman
osm-node/5335583424,"Sheiry House",hotel,19.2795,-81.293487,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/62225836,"Bonnie's Arch",hotel,19.377332,-81.41121,"Northwest Point Road, West Bay",West Bay,Grand Cayman
osm-way/80290069,"Cayman Sands",hotel,19.284168,-81.372448,"West Bay Road, West Bay, Seven Mile Beach, KY-1-1202",George Town,Grand Cayman
osm-way/80290118,"The Sovereign",hotel,19.288304,-81.373417,"West Bay Road, West Bay, Seven Mile Beach",George Town,Grand Cayman
osm-way/373718838,"Teraflora",hotel,19.366235,-81.262387,"Rum Point, Grand Cayman, Cayman Islands",Rum Point,Grand Cayman
osm-way/274608876,"E",villa_rental,19.3428,-81.3917,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608878,"F",villa_rental,19.3563,-81.2835,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608880,"G",villa_rental,19.34,-81.38,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608886,"I",villa_rental,19.3428,-81.3917,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608887,"J",villa_rental,19.2667,-81.3,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608889,"K",villa_rental,19.3208,-81.1692,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608891,"L",villa_rental,19.3428,-81.3917,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608893,"M",villa_rental,19.3428,-81.3917,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608894,"A",villa_rental,19.3428,-81.3917,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608896,"C",villa_rental,19.3428,-81.3917,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/274608897,"D",villa_rental,19.2667,-81.3,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/1319737277,"Aura",villa_rental,19.303,-81.386,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/697199526,"Rum Point",restaurant,19.3728,-81.2714,"Rum Point, Grand Cayman, Cayman Islands",Rum Point,Grand Cayman
osm-node/3772786214,"Lime",restaurant,19.286233,-81.375583,"638, West Bay Road, West Bay",George Town,Grand Cayman
osm-node/6446923079,"Tiger Bay Cafe",restaurant,19.709637,-79.818847,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/372221569,"Allure Lounge",bar,19.286329,-81.374058,"Shedden Road, George Town",George Town,Grand Cayman
osm-way/372263007,"Vic's Bar",bar,19.288528,-81.376052,"Seymour Road, George Town",George Town,Grand Cayman
osm-way/688053097,"Pool Bar",bar,19.344738,-81.362441,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/171507537,"Pageant Beach",beach,19.2945,-81.383,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/373441713,"Colliers Beach",beach,19.3076,-81.089,"East End, Grand Cayman, Cayman Islands",East End,Grand Cayman
osm-way/373713493,"Barefoot Beach",beach,19.312,-81.102,"North Side, Grand Cayman, Cayman Islands",North Side,Grand Cayman
osm-way/1025333877,"Long Beach",beach,19.715,-79.77,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/1135229187,"Smiths Cove",beach,19.2867,-81.3925,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-node/801368250,"Blow Holes",attraction,19.711989,-79.819139,"South Side Road, Cayman Brac",Cayman Brac,Cayman Brac
osm-node/5595002783,"Blow Hole",attraction,19.306648,-81.099104,"East End, Grand Cayman, Cayman Islands",East End,Grand Cayman
osm-node/2310227531,"Kissimmee",diving_snorkeling,19.711427,-79.82065,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/2310275954,"Cemetery Reef",diving_snorkeling,19.710928,-79.820236,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/776042247,"Salt Creek",boat_charter,19.361924,-81.37636,"Batabano Road, West Bay",Grand Cayman,Grand Cayman
osm-node/5322136279,"Airport Park",activity,19.286749,-81.375818,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/97593643,"Heroes Square",activity,19.285421,-81.373412,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/372796858,"Scholars Park",activity,19.376238,-81.408835,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman
osm-node/2269090911,"McRuss",shopping,19.2779,-81.333306,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-node/3763466373,"Beauty Supplies",wellness,19.376508,-81.412334,"Reverend Blackman Drive, West Bay",West Bay,Grand Cayman
osm-node/5109681368,"BALⱯNCE",wellness,19.341408,-81.38963,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman
osm-way/371815680,"Church of God",religious,19.286528,-81.373209,"83 A, Walkers Road, George Town",George Town,Grand Cayman
serp-ChIJYexJ3aGHJY8RMRwXR9gbOhM-xqui248n3,"Grand Cayman",activity,19.335,-81.38,"7JW8+WG2, George Town, Cayman Islands",George Town,Grand Cayman
serp-ChIJ____sviGJY8RYEn5OGa3XFo-7ni2ymauk,"Queen's Court Plaza",shopping,19.31113,-81.384492,"W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman
critical-stingray-city,"Stingray City",attraction,19.3757,-81.3048,"North Sound, Grand Cayman",North Side,Grand Cayman
osm-way/1351037302,"Blossom Island Park",activity,19.665547,-80.060902,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman
osm-way/371843183,"C. A. Borrolo M.D.",medical,19.289427,-81.378319,"Smith Road, George Town",George Town,Grand Cayman
osm-node/3772810353,"Seven Mile Beach Dental Clinic",medical,19.3428,-81.3917,"West Bay Road, West Bay",George Town,Grand Cayman
osm-way/374031622,"Cayman Auto Rentals",transport,19.285307,-81.372717,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman
osm-way/81123667,"Department of Vehicle and Driver's Licensing",services,19.282264,-81.349001,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman
osm-way/374372405,"Universal Fitness",wellness,19.27232,-81.298302,"Shamrock Road",Grand Cayman,Grand Cayman
osm-node/5116069838,"Crossroads United Church",religious,19.709653,-79.818287,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-way/171507279,"East End United Church",religious,19.302628,-81.100381,"Austin Conolly Road",East End,Grand Cayman
osm-way/171507332,"George Town Seventh Day Adventist Church",religious,19.2866,-81.3744,"Smith Road, George Town",George Town,Grand Cayman
osm-way/349629309,"East End United Church Hall",religious,19.305339,-81.101931,"2479, Austin Conolly Road",East End,Grand Cayman
osm-way/371889407,"The Peace Chapel",religious,19.284966,-81.376455,"Elgin Avenue, George Town",George Town,Grand Cayman
osm-way/62237963,"Savannah Primary School",education,19.272744,-81.299476,"Shamrock Road, Savannah",Grand Cayman,Grand Cayman
serp-ChIJS5U3w1dBKI8RviM7M4-uDLY-4gv23x6o2,"helicopter drop zone",transport,19.708464,-79.823026,"2, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac
osm-node/3761094692,"Barclays",financial,19.289062,-81.375841,"Cardinal Avenue, George Town",George Town,Grand Cayman
osm-way/374475180,"Esso - Carcam",transport,19.275742,-81.336369,"248, HURLEY MERREN BLVD",Grand Cayman,Grand Cayman
flight-gcm-gcm-mkynxz7v,"Flight: Miami → Cayman Islands",transport,19.286898,-81.374355,"Miami International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7v,"Flight: New York → Cayman Islands",transport,19.285798,-81.372798,"John F. Kennedy International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7v,"Flight: Los Angeles → Cayman Islands",transport,19.285478,-81.373626,"Los Angeles International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7v,"Flight: London → Cayman Islands",transport,19.288154,-81.376028,"Heathrow Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7v,"Flight: Toronto → Cayman Islands",transport,19.287894,-81.375591,"Toronto Pearson International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Atlanta → Cayman Islands",transport,19.287545,-81.375379,"Hartsfield-Jackson Atlanta International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Dallas → Cayman Islands",transport,19.286248,-81.372988,"Dallas Fort Worth International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Chicago → Cayman Islands",transport,19.286081,-81.375567,"Chicago O'Hare International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Cayman Islands → Miami",transport,19.285567,-81.37217,"Owen Roberts International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Cayman Islands → New York",transport,19.287698,-81.372807,"Owen Roberts International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Cayman Islands → Los Angeles",transport,19.28769,-81.373811,"Owen Roberts International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Cayman Islands → London",transport,19.288636,-81.373558,"Owen Roberts International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Cayman Islands → Toronto",transport,19.284316,-81.373571,"Owen Roberts International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Cayman Islands → Atlanta",transport,19.286286,-81.376893,"Owen Roberts International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Cayman Islands → Dallas",transport,19.285808,-81.372416,"Owen Roberts International Airport",George Town,Grand Cayman
flight-gcm-gcm-mkynxz7w,"Flight: Cayman Islands → Chicago",transport,19.286459,-81.37432,"Owen Roberts International Airport",George Town,Grand Cayman
